scheme,experiment,variable_value,run_id,primary_metric,secondary_metric_1,secondary_metric_2,secondary_metric_3,status
perera_lv_pqabse,exp3,8,1,12.829756,8,0,9,ok
perera_lv_pqabse,exp3,8,2,10.219367,8,0,3,ok
perera_lv_pqabse,exp3,8,3,10.722722,8,0,4,ok
perera_lv_pqabse,exp3,8,4,12.871275,8,0,5,ok
perera_lv_pqabse,exp3,8,5,17.949066,8,0,1,ok
perera_lv_pqabse,exp3,8,6,13.731227,8,0,1,ok
perera_lv_pqabse,exp3,8,7,15.714108,8,0,19,ok
perera_lv_pqabse,exp3,8,8,14.999585,8,0,17,ok
perera_lv_pqabse,exp3,8,9,16.368353,8,0,13,ok
perera_lv_pqabse,exp3,8,10,12.845911,8,0,5,ok
perera_lv_pqabse,exp3,8,11,11.571545,8,0,2,ok
perera_lv_pqabse,exp3,8,12,12.869582,8,0,6,ok
perera_lv_pqabse,exp3,8,13,12.774460,8,0,9,ok
perera_lv_pqabse,exp3,8,14,12.860342,8,0,15,ok
perera_lv_pqabse,exp3,8,15,12.797893,8,0,9,ok
perera_lv_pqabse,exp3,8,16,13.492695,8,0,3,ok
perera_lv_pqabse,exp3,8,17,13.871701,8,0,1,ok
perera_lv_pqabse,exp3,8,18,11.158170,8,0,1,ok
perera_lv_pqabse,exp3,8,19,15.410785,8,0,14,ok
perera_lv_pqabse,exp3,8,20,12.378062,8,0,0,ok
perera_lv_pqabse,exp3,8,21,18.274309,8,0,7,ok
perera_lv_pqabse,exp3,8,22,11.606054,8,0,6,ok
perera_lv_pqabse,exp3,8,23,18.412799,8,0,17,ok
perera_lv_pqabse,exp3,8,24,16.041212,8,0,0,ok
perera_lv_pqabse,exp3,8,25,11.766760,8,0,6,ok
perera_lv_pqabse,exp3,8,26,10.834631,8,0,1,ok
perera_lv_pqabse,exp3,8,27,12.162492,8,0,2,ok
perera_lv_pqabse,exp3,8,28,12.866352,8,0,72,ok
perera_lv_pqabse,exp3,8,29,16.603185,8,0,0,ok
perera_lv_pqabse,exp3,8,30,12.025366,8,0,1,ok
