scheme,experiment,variable_value,run_id,primary_metric,secondary_metric_1,secondary_metric_2,secondary_metric_3,status
yue_ge,exp3,5,1,47.139354,5,0,522,ok
yue_ge,exp3,5,2,106.161604,5,0,1183,ok
yue_ge,exp3,5,3,37.992332,5,0,421,ok
yue_ge,exp3,5,4,17.584438,5,0,192,ok
yue_ge,exp3,5,5,58.007127,5,0,645,ok
yue_ge,exp3,5,6,356.396285,5,0,3974,ok
yue_ge,exp3,5,7,15.054609,5,0,163,ok
yue_ge,exp3,5,8,168.472046,5,0,1858,ok
yue_ge,exp3,5,9,391.226362,5,0,4318,ok
yue_ge,exp3,5,10,388.587906,5,0,4284,ok
yue_ge,exp3,5,11,181.264256,5,0,2008,ok
yue_ge,exp3,5,12,122.882413,5,0,1357,ok
yue_ge,exp3,5,13,138.117283,5,0,1528,ok
yue_ge,exp3,5,14,33.291251,5,0,363,ok
yue_ge,exp3,5,15,36.377849,5,0,402,ok
yue_ge,exp3,5,16,10.255787,5,0,110,ok
yue_ge,exp3,5,17,89.660338,5,0,992,ok
yue_ge,exp3,5,18,108.552162,5,0,1202,ok
yue_ge,exp3,5,19,103.384751,5,0,1151,ok
yue_ge,exp3,5,20,73.903733,5,0,821,ok
yue_ge,exp3,5,21,64.775981,5,0,717,ok
yue_ge,exp3,5,22,40.004756,5,0,440,ok
yue_ge,exp3,5,23,70.041656,5,0,778,ok
yue_ge,exp3,5,24,28.757975,5,0,315,ok
yue_ge,exp3,5,25,34.848773,5,0,380,ok
yue_ge,exp3,5,26,45.588675,5,0,500,ok
yue_ge,exp3,5,27,566.791977,5,0,6258,ok
yue_ge,exp3,5,28,384.530799,5,0,4255,ok
yue_ge,exp3,5,29,71.542502,5,0,788,ok
yue_ge,exp3,5,30,86.502254,5,0,955,ok
