scheme,experiment,variable_value,run_id,primary_metric,secondary_metric_1,secondary_metric_2,secondary_metric_3,status
yue_ge,exp2,1000000,1,6800.672708,76248,76252,1.0,ok
yue_ge,exp2,1000000,2,0.487392,0,4,0.0,ok
yue_ge,exp2,1000000,3,3.946736,42,46,1.0,ok
yue_ge,exp2,1000000,4,1216.717331,13621,13625,1.0,ok
yue_ge,exp2,1000000,5,3939.599472,44269,44273,1.0,ok
yue_ge,exp2,1000000,6,2.502637,26,30,1.0,ok
yue_ge,exp2,1000000,7,83.224814,1090,1094,0.976147,ok
yue_ge,exp2,1000000,8,24.168366,293,297,0.959044,ok
yue_ge,exp2,1000000,9,2234.832699,25023,25027,1.0,ok
yue_ge,exp2,1000000,10,12.476699,136,140,1.0,ok
yue_ge,exp2,1000000,11,55.264340,710,714,0.974648,ok
yue_ge,exp2,1000000,12,264.234174,3713,3717,0.978185,ok
yue_ge,exp2,1000000,13,10.963183,120,124,1.0,ok
yue_ge,exp2,1000000,14,39.178541,488,492,0.967213,ok
yue_ge,exp2,1000000,15,0.304715,2,6,1.0,ok
yue_ge,exp2,1000000,16,472.218880,6927,6931,0.982821,ok
yue_ge,exp2,1000000,17,14014.259870,157280,157284,1.0,ok
yue_ge,exp2,1000000,18,316.079189,4555,4559,0.950604,ok
yue_ge,exp2,1000000,19,89.245728,1181,1185,0.969517,ok
yue_ge,exp2,1000000,20,18.331562,218,222,0.963303,ok
yue_ge,exp2,1000000,21,64.704062,837,841,0.960573,ok
yue_ge,exp2,1000000,22,62.768758,816,820,0.969363,ok
yue_ge,exp2,1000000,23,16.994214,198,202,0.994949,ok
yue_ge,exp2,1000000,24,2276.104854,25599,25603,1.0,ok
yue_ge,exp2,1000000,25,14153.612329,159383,159387,1.0,ok
yue_ge,exp2,1000000,26,1147.445919,12888,12892,1.0,ok
yue_ge,exp2,1000000,27,2790.321455,31380,31384,1.0,ok
yue_ge,exp2,1000000,28,0.458365,3,7,1.0,ok
yue_ge,exp2,1000000,29,21.629991,248,252,0.931452,ok
yue_ge,exp2,1000000,30,0.624932,2,6,1.0,ok
