scheme,experiment,variable_value,run_id,primary_metric,secondary_metric_1,secondary_metric_2,secondary_metric_3,status
yue_ge,exp9,1,1,20000.000000,0.0,0.0,178.864323,ok
yue_ge,exp9,1,2,20000.000000,0.0,0.0,179.003042,ok
yue_ge,exp9,1,3,20000.000000,0.0,0.0,178.424325,ok
yue_ge,exp9,1,4,20000.000000,0.0,0.0,178.966417,ok
yue_ge,exp9,1,5,20000.000000,0.0,0.0,178.543036,ok
yue_ge,exp9,1,6,20000.000000,0.0,0.0,179.028955,ok
yue_ge,exp9,1,7,20000.000000,0.0,0.0,178.925564,ok
yue_ge,exp9,1,8,20000.000000,0.0,0.0,178.300598,ok
yue_ge,exp9,1,9,20000.000000,0.0,0.0,179.367849,ok
yue_ge,exp9,1,10,20000.000000,0.0,0.0,178.414741,ok
yue_ge,exp9,2,1,20000.000000,0.0,0.0,179.077761,ok
yue_ge,exp9,2,2,20000.000000,0.0,0.0,180.039799,ok
yue_ge,exp9,2,3,20000.000000,0.0,0.0,179.023086,ok
yue_ge,exp9,2,4,20000.000000,0.0,0.0,178.927135,ok
yue_ge,exp9,2,5,20000.000000,0.0,0.0,179.02928,ok
yue_ge,exp9,2,6,20000.000000,0.0,0.0,178.290656,ok
yue_ge,exp9,2,7,20000.000000,0.0,0.0,179.282453,ok
yue_ge,exp9,2,8,20000.000000,0.0,0.0,178.738624,ok
yue_ge,exp9,2,9,20000.000000,0.0,0.0,178.54454,ok
yue_ge,exp9,2,10,20000.000000,0.0,0.0,178.830177,ok
yue_ge,exp9,5,1,20000.000000,0.0,0.0,178.921056,ok
yue_ge,exp9,5,2,20000.000000,0.0,0.0,178.448736,ok
yue_ge,exp9,5,3,20000.000000,0.0,0.0,178.632974,ok
yue_ge,exp9,5,4,20000.000000,0.0,0.0,179.041937,ok
yue_ge,exp9,5,5,20000.000000,0.0,0.0,178.991178,ok
yue_ge,exp9,5,6,20000.000000,0.0,0.0,179.087799,ok
yue_ge,exp9,5,7,20000.000000,0.0,0.0,178.770817,ok
yue_ge,exp9,5,8,20000.000000,0.0,0.0,178.643491,ok
yue_ge,exp9,5,9,20000.000000,0.0,0.0,178.301047,ok
yue_ge,exp9,5,10,20000.000000,0.0,0.0,178.56681,ok
yue_ge,exp9,10,1,20000.000000,0.0,0.0,178.628771,ok
yue_ge,exp9,10,2,20000.000000,0.0,0.0,178.502407,ok
yue_ge,exp9,10,3,20000.000000,0.0,0.0,178.917354,ok
yue_ge,exp9,10,4,20000.000000,0.0,0.0,179.377186,ok
yue_ge,exp9,10,5,20000.000000,0.0,0.0,180.889717,ok
yue_ge,exp9,10,6,20000.000000,0.0,0.0,179.186002,ok
yue_ge,exp9,10,7,20000.000000,0.0,0.0,180.197243,ok
yue_ge,exp9,10,8,20000.000000,0.0,0.0,178.681365,ok
yue_ge,exp9,10,9,20000.000000,0.0,0.0,179.278877,ok
yue_ge,exp9,10,10,20000.000000,0.0,0.0,178.365897,ok
yue_ge,exp9,20,1,20000.000000,0.0,0.0,178.519148,ok
yue_ge,exp9,20,2,20000.000000,0.0,0.0,179.513071,ok
yue_ge,exp9,20,3,20000.000000,0.0,0.0,179.697884,ok
yue_ge,exp9,20,4,20000.000000,0.0,0.0,178.756907,ok
yue_ge,exp9,20,5,20000.000000,0.0,0.0,179.500735,ok
yue_ge,exp9,20,6,20000.000000,0.0,0.0,178.970828,ok
yue_ge,exp9,20,7,20000.000000,0.0,0.0,179.103842,ok
yue_ge,exp9,20,8,20000.000000,0.0,0.0,179.600038,ok
yue_ge,exp9,20,9,20000.000000,0.0,0.0,179.0699,ok
yue_ge,exp9,20,10,20000.000000,0.0,0.0,179.482919,ok
yue_ge,exp9,50,1,20000.000000,0.0,0.0,179.132985,ok
yue_ge,exp9,50,2,20000.000000,0.0,0.0,178.830522,ok
yue_ge,exp9,50,3,20000.000000,0.0,0.0,178.214161,ok
yue_ge,exp9,50,4,20000.000000,0.0,0.0,178.48655,ok
yue_ge,exp9,50,5,20000.000000,0.0,0.0,178.840969,ok
yue_ge,exp9,50,6,20000.000000,0.0,0.0,178.835037,ok
yue_ge,exp9,50,7,20000.000000,0.0,0.0,179.337101,ok
yue_ge,exp9,50,8,20000.000000,0.0,0.0,178.962735,ok
yue_ge,exp9,50,9,20000.000000,0.0,0.0,178.442477,ok
