scheme,experiment,variable_value,run_id,primary_metric,secondary_metric_1,secondary_metric_2,secondary_metric_3,status
ma_lb_pq_vdse,exp9_verification_granularity,1,1,1.000000,19999.000000,1.000000,541.237469,ok
ma_lb_pq_vdse,exp9_verification_granularity,1,2,1.000000,19999.000000,1.000000,1044.928634,ok
ma_lb_pq_vdse,exp9_verification_granularity,1,3,1.000000,19999.000000,1.000000,544.430289,ok
ma_lb_pq_vdse,exp9_verification_granularity,1,4,1.000000,19999.000000,1.000000,541.765551,ok
ma_lb_pq_vdse,exp9_verification_granularity,1,5,1.000000,19999.000000,1.000000,1034.988249,ok
ma_lb_pq_vdse,exp9_verification_granularity,1,6,1.000000,19999.000000,1.000000,543.301109,ok
ma_lb_pq_vdse,exp9_verification_granularity,1,7,1.000000,19999.000000,1.000000,1042.381496,ok
ma_lb_pq_vdse,exp9_verification_granularity,1,8,1.000000,19999.000000,1.000000,538.858638,ok
ma_lb_pq_vdse,exp9_verification_granularity,1,9,1.000000,19999.000000,1.000000,544.877379,ok
ma_lb_pq_vdse,exp9_verification_granularity,1,10,1.000000,19999.000000,1.000000,1054.721581,ok
ma_lb_pq_vdse,exp9_verification_granularity,2,1,2.000000,19998.000000,2.000000,1126.279981,ok
ma_lb_pq_vdse,exp9_verification_granularity,2,2,2.000000,19998.000000,2.000000,554.835763,ok
ma_lb_pq_vdse,exp9_verification_granularity,2,3,2.000000,19998.000000,2.000000,553.743490,ok
ma_lb_pq_vdse,exp9_verification_granularity,2,4,2.000000,19998.000000,2.000000,1121.339966,ok
ma_lb_pq_vdse,exp9_verification_granularity,2,5,2.000000,19998.000000,2.000000,555.249080,ok
ma_lb_pq_vdse,exp9_verification_granularity,2,6,2.000000,19998.000000,2.000000,568.300292,ok
ma_lb_pq_vdse,exp9_verification_granularity,2,7,2.000000,19998.000000,2.000000,1118.018871,ok
ma_lb_pq_vdse,exp9_verification_granularity,2,8,2.000000,19998.000000,2.000000,559.719018,ok
ma_lb_pq_vdse,exp9_verification_granularity,2,9,2.000000,19998.000000,2.000000,1139.629040,ok
ma_lb_pq_vdse,exp9_verification_granularity,2,10,2.000000,19998.000000,2.000000,554.263283,ok
ma_lb_pq_vdse,exp9_verification_granularity,5,1,5.000000,19995.000000,5.000000,551.906303,ok
ma_lb_pq_vdse,exp9_verification_granularity,5,2,5.000000,19995.000000,5.000000,1110.842041,ok
ma_lb_pq_vdse,exp9_verification_granularity,5,3,5.000000,19995.000000,5.000000,551.628633,ok
ma_lb_pq_vdse,exp9_verification_granularity,5,4,5.000000,19995.000000,5.000000,552.139778,ok
ma_lb_pq_vdse,exp9_verification_granularity,5,5,5.000000,19995.000000,5.000000,1140.828796,ok
ma_lb_pq_vdse,exp9_verification_granularity,5,6,5.000000,19995.000000,5.000000,551.721109,ok
ma_lb_pq_vdse,exp9_verification_granularity,5,7,5.000000,19995.000000,5.000000,1124.764988,ok
ma_lb_pq_vdse,exp9_verification_granularity,5,8,5.000000,19995.000000,5.000000,550.071045,ok
ma_lb_pq_vdse,exp9_verification_granularity,5,9,5.000000,19995.000000,5.000000,552.612080,ok
ma_lb_pq_vdse,exp9_verification_granularity,5,10,5.000000,19995.000000,5.000000,1121.422656,ok
ma_lb_pq_vdse,exp9_verification_granularity,10,1,10.000000,19990.000000,10.000000,562.866240,ok
ma_lb_pq_vdse,exp9_verification_granularity,10,2,10.000000,19990.000000,10.000000,561.443926,ok
ma_lb_pq_vdse,exp9_verification_granularity,10,3,10.000000,19990.000000,10.000000,1130.221660,ok
ma_lb_pq_vdse,exp9_verification_granularity,10,4,10.000000,19990.000000,10.000000,553.489765,ok
ma_lb_pq_vdse,exp9_verification_granularity,10,5,10.000000,19990.000000,10.000000,556.503225,ok
ma_lb_pq_vdse,exp9_verification_granularity,10,6,10.000000,19990.000000,10.000000,1124.642328,ok
ma_lb_pq_vdse,exp9_verification_granularity,10,7,10.000000,19990.000000,10.000000,558.679323,ok
