scheme,experiment,variable_value,run_id,primary_metric,secondary_metric_1,secondary_metric_2,secondary_metric_3,secondary_metric_4,status
ma_lb_pq_vdse,exp1_trapdoor_generation,1,1,0.015149,2.000000,1.000000,2.000000,64.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,2,0.014744,2.000000,1.000000,2.000000,64.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,3,0.014310,2.000000,1.000000,2.000000,64.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,4,0.014189,2.000000,1.000000,2.000000,64.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,5,0.015555,2.000000,1.000000,2.000000,64.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,6,0.014803,2.000000,1.000000,2.000000,64.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,7,0.014415,2.000000,1.000000,2.000000,64.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,8,0.013978,2.000000,1.000000,2.000000,64.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,9,0.014182,2.000000,1.000000,2.000000,64.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,10,0.014700,2.000000,1.000000,2.000000,64.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,1,0.064632,10.000000,5.000000,2.000000,320.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,2,0.064026,10.000000,5.000000,2.000000,320.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,3,0.064973,10.000000,5.000000,2.000000,320.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,4,0.065860,10.000000,5.000000,2.000000,320.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,5,0.064692,10.000000,5.000000,2.000000,320.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,6,0.064137,10.000000,5.000000,2.000000,320.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,7,0.063792,10.000000,5.000000,2.000000,320.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,8,0.062859,10.000000,5.000000,2.000000,320.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,9,0.075228,10.000000,5.000000,2.000000,320.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,10,0.065128,10.000000,5.000000,2.000000,320.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,1,0.128349,20.000000,10.000000,2.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,2,0.127624,20.000000,10.000000,2.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,3,0.125499,20.000000,10.000000,2.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,4,0.126290,20.000000,10.000000,2.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,5,0.126511,20.000000,10.000000,2.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,6,0.126543,20.000000,10.000000,2.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,7,0.137607,20.000000,10.000000,2.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,8,0.126429,20.000000,10.000000,2.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,9,0.124108,20.000000,10.000000,2.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,10,0.133567,20.000000,10.000000,2.000000,640.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,1,0.190860,30.000000,15.000000,2.000000,960.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,2,0.189928,30.000000,15.000000,2.000000,960.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,3,0.190723,30.000000,15.000000,2.000000,960.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,4,0.186979,30.000000,15.000000,2.000000,960.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,5,0.188831,30.000000,15.000000,2.000000,960.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,6,0.199368,30.000000,15.000000,2.000000,960.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,7,0.197306,30.000000,15.000000,2.000000,960.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,8,0.188204,30.000000,15.000000,2.000000,960.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,9,0.187532,30.000000,15.000000,2.000000,960.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,10,0.189309,30.000000,15.000000,2.000000,960.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,1,0.264171,40.000000,20.000000,2.000000,1280.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,2,0.266064,40.000000,20.000000,2.000000,1280.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,3,0.250761,40.000000,20.000000,2.000000,1280.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,4,0.254041,40.000000,20.000000,2.000000,1280.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,5,0.261684,40.000000,20.000000,2.000000,1280.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,6,0.253323,40.000000,20.000000,2.000000,1280.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,7,0.252908,40.000000,20.000000,2.000000,1280.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,8,0.251314,40.000000,20.000000,2.000000,1280.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,9,0.263645,40.000000,20.000000,2.000000,1280.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,10,0.249205,40.000000,20.000000,2.000000,1280.000000,ok
