scheme,experiment,variable_value,run_id,primary_metric,secondary_metric_1,secondary_metric_2,secondary_metric_3,status
perera_lv_pqabse,exp3,9,1,14.777612,9,0,9,ok
perera_lv_pqabse,exp3,9,2,18.376829,9,0,4,ok
perera_lv_pqabse,exp3,9,3,14.654128,9,0,16,ok
perera_lv_pqabse,exp3,9,4,13.179846,9,0,5,ok
perera_lv_pqabse,exp3,9,5,19.431667,9,0,2,ok
perera_lv_pqabse,exp3,9,6,18.969787,9,0,1,ok
perera_lv_pqabse,exp3,9,7,12.945192,9,0,2,ok
perera_lv_pqabse,exp3,9,8,16.350367,9,0,17,ok
perera_lv_pqabse,exp3,9,9,14.474347,9,0,4,ok
perera_lv_pqabse,exp3,9,10,15.728605,9,0,5,ok
perera_lv_pqabse,exp3,9,11,12.102479,9,0,12,ok
perera_lv_pqabse,exp3,9,12,15.934561,9,0,8,ok
perera_lv_pqabse,exp3,9,13,17.090944,9,0,9,ok
perera_lv_pqabse,exp3,9,14,12.792757,9,0,18,ok
perera_lv_pqabse,exp3,9,15,15.071495,9,0,10,ok
perera_lv_pqabse,exp3,9,16,14.913565,9,0,3,ok
perera_lv_pqabse,exp3,9,17,13.434798,9,0,1,ok
perera_lv_pqabse,exp3,9,18,10.696181,9,0,0,ok
perera_lv_pqabse,exp3,9,19,16.922951,9,0,13,ok
perera_lv_pqabse,exp3,9,20,14.127813,9,0,2,ok
perera_lv_pqabse,exp3,9,21,14.770153,9,0,7,ok
perera_lv_pqabse,exp3,9,22,16.427588,9,0,6,ok
perera_lv_pqabse,exp3,9,23,16.348161,9,0,25,ok
perera_lv_pqabse,exp3,9,24,11.985893,9,0,0,ok
perera_lv_pqabse,exp3,9,25,13.462747,9,0,48,ok
perera_lv_pqabse,exp3,9,26,14.055213,9,0,2,ok
perera_lv_pqabse,exp3,9,27,12.760246,9,0,2,ok
perera_lv_pqabse,exp3,9,28,11.629265,9,0,75,ok
perera_lv_pqabse,exp3,9,29,16.144610,9,0,0,ok
perera_lv_pqabse,exp3,9,30,14.602202,9,0,1,ok
