variable_value,primary_mean,primary_ci95,trapdoors_issued_mean,trapdoors_issued_ci95,cross_node_msgs_mean,cross_node_msgs_ci95,results_returned_mean,results_returned_ci95,n_runs
9,14.8054,0.802825,9.0,0.0,0.0,0.0,10.233333,5.850637,30
