scheme,experiment,variable_value,run_id,primary_metric,secondary_metric_1,secondary_metric_2,status
ma_lb_pq_vdse,exp1_trapdoor_generation,1,1,0.011367,110.000000,1.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,2,0.010837,110.000000,1.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,3,0.016065,110.000000,1.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,4,0.011453,110.000000,1.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,5,0.010240,110.000000,1.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,6,0.010643,110.000000,1.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,7,0.011020,110.000000,1.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,8,0.010074,110.000000,1.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,9,0.009815,110.000000,1.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,1,10,0.009682,110.000000,1.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,1,0.029340,258.000000,5.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,2,0.030349,258.000000,5.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,3,0.029874,258.000000,5.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,4,0.029367,258.000000,5.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,5,0.047309,258.000000,5.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,6,0.029220,258.000000,5.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,7,0.029235,258.000000,5.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,8,0.029656,258.000000,5.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,9,0.028513,258.000000,5.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,5,10,0.028410,258.000000,5.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,1,0.052035,443.000000,10.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,2,0.054158,443.000000,10.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,3,0.053439,443.000000,10.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,4,0.052685,443.000000,10.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,5,0.052626,443.000000,10.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,6,0.051942,443.000000,10.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,7,0.051762,443.000000,10.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,8,0.051007,443.000000,10.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,9,0.050995,443.000000,10.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,10,10,0.064322,443.000000,10.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,1,0.076667,628.000000,15.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,2,0.089581,628.000000,15.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,3,0.091691,628.000000,15.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,4,0.077286,628.000000,15.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,5,0.075340,628.000000,15.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,6,0.075036,628.000000,15.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,7,0.076160,628.000000,15.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,8,0.075516,628.000000,15.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,9,0.075278,628.000000,15.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,15,10,0.075898,628.000000,15.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,1,0.101266,813.000000,20.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,2,0.116566,813.000000,20.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,3,0.099588,813.000000,20.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,4,0.101101,813.000000,20.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,5,0.099453,813.000000,20.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,6,0.099530,813.000000,20.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,7,0.098777,813.000000,20.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,8,0.100238,813.000000,20.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,9,0.099482,813.000000,20.000000,ok
ma_lb_pq_vdse,exp1_trapdoor_generation,20,10,0.099793,813.000000,20.000000,ok
