scheme,experiment,variable_value,run_id,primary_metric,secondary_metric_1,secondary_metric_2,secondary_metric_3,status
yue_ge,exp3,6,1,53.097370,6,0,591,ok
yue_ge,exp3,6,2,36.526766,6,0,406,ok
yue_ge,exp3,6,3,87.275961,6,0,977,ok
yue_ge,exp3,6,4,376.228640,6,0,4217,ok
yue_ge,exp3,6,5,38.737731,6,0,427,ok
yue_ge,exp3,6,6,334.318087,6,0,3718,ok
yue_ge,exp3,6,7,201.506693,6,0,2210,ok
yue_ge,exp3,6,8,215.162515,6,0,2373,ok
yue_ge,exp3,6,9,246.636472,6,0,2723,ok
yue_ge,exp3,6,10,7.981313,6,0,82,ok
yue_ge,exp3,6,11,257.683641,6,0,2869,ok
yue_ge,exp3,6,12,72.395136,6,0,800,ok
yue_ge,exp3,6,13,258.434085,6,0,2832,ok
yue_ge,exp3,6,14,226.158157,6,0,2477,ok
yue_ge,exp3,6,15,66.237791,6,0,732,ok
yue_ge,exp3,6,16,80.183555,6,0,877,ok
yue_ge,exp3,6,17,108.416131,6,0,1199,ok
yue_ge,exp3,6,18,154.663376,6,0,1705,ok
yue_ge,exp3,6,19,38.812573,6,0,424,ok
yue_ge,exp3,6,20,135.987506,6,0,1511,ok
yue_ge,exp3,6,21,398.119822,6,0,4431,ok
yue_ge,exp3,6,22,76.252515,6,0,838,ok
yue_ge,exp3,6,23,119.802200,6,0,1337,ok
yue_ge,exp3,6,24,70.661024,6,0,777,ok
yue_ge,exp3,6,25,51.787086,6,0,564,ok
yue_ge,exp3,6,26,429.685175,6,0,4721,ok
yue_ge,exp3,6,27,94.170987,6,0,1037,ok
yue_ge,exp3,6,28,235.881034,6,0,2604,ok
yue_ge,exp3,6,29,106.010455,6,0,1171,ok
yue_ge,exp3,6,30,47.638241,6,0,519,ok
