scheme,experiment,variable_value,run_id,primary_metric,secondary_metric_1,secondary_metric_2,status
perera_lv_pqabse,exp4,10,1,2.187956,3.75,11.0,ok
perera_lv_pqabse,exp4,10,2,2.196901,3.75,11.0,ok
perera_lv_pqabse,exp4,10,3,2.190229,3.75,11.0,ok
perera_lv_pqabse,exp4,10,4,2.202128,3.75,11.0,ok
perera_lv_pqabse,exp4,10,5,2.195449,3.75,11.0,ok
perera_lv_pqabse,exp4,10,6,2.199220,3.75,11.0,ok
perera_lv_pqabse,exp4,10,7,2.197717,3.75,11.0,ok
perera_lv_pqabse,exp4,10,8,2.185268,3.75,11.0,ok
perera_lv_pqabse,exp4,10,9,2.191403,3.75,11.0,ok
perera_lv_pqabse,exp4,10,10,2.182845,3.75,11.0,ok
perera_lv_pqabse,exp4,50,1,10.933548,18.75,11.0,ok
perera_lv_pqabse,exp4,50,2,10.939003,18.75,11.0,ok
perera_lv_pqabse,exp4,50,3,10.947521,18.75,11.0,ok
perera_lv_pqabse,exp4,50,4,10.984185,18.75,11.0,ok
perera_lv_pqabse,exp4,50,5,10.958214,18.75,11.0,ok
perera_lv_pqabse,exp4,50,6,10.942887,18.75,11.0,ok
perera_lv_pqabse,exp4,50,7,10.958607,18.75,11.0,ok
perera_lv_pqabse,exp4,50,8,10.937133,18.75,11.0,ok
perera_lv_pqabse,exp4,50,9,10.950687,18.75,11.0,ok
perera_lv_pqabse,exp4,50,10,11.059146,18.75,11.0,ok
perera_lv_pqabse,exp4,100,1,21.912976,37.5,11.0,ok
perera_lv_pqabse,exp4,100,2,21.950562,37.5,11.0,ok
perera_lv_pqabse,exp4,100,3,21.935501,37.5,11.0,ok
perera_lv_pqabse,exp4,100,4,21.906946,37.5,11.0,ok
perera_lv_pqabse,exp4,100,5,21.919713,37.5,11.0,ok
perera_lv_pqabse,exp4,100,6,21.919110,37.5,11.0,ok
perera_lv_pqabse,exp4,100,7,21.928957,37.5,11.0,ok
perera_lv_pqabse,exp4,100,8,21.909580,37.5,11.0,ok
perera_lv_pqabse,exp4,100,9,22.081218,37.5,11.0,ok
perera_lv_pqabse,exp4,100,10,22.057314,37.5,11.0,ok
perera_lv_pqabse,exp4,500,1,109.854489,187.5,11.0,ok
perera_lv_pqabse,exp4,500,2,110.017258,187.5,11.0,ok
perera_lv_pqabse,exp4,500,3,109.922986,187.5,11.0,ok
perera_lv_pqabse,exp4,500,4,109.854108,187.5,11.0,ok
perera_lv_pqabse,exp4,500,5,109.824531,187.5,11.0,ok
perera_lv_pqabse,exp4,500,6,109.744206,187.5,11.0,ok
perera_lv_pqabse,exp4,500,7,109.836056,187.5,11.0,ok
perera_lv_pqabse,exp4,500,8,109.837061,187.5,11.0,ok
perera_lv_pqabse,exp4,500,9,109.892905,187.5,11.0,ok
perera_lv_pqabse,exp4,500,10,109.922596,187.5,11.0,ok
perera_lv_pqabse,exp4,1000,1,219.795455,375.0,11.0,ok
perera_lv_pqabse,exp4,1000,2,219.649813,375.0,11.0,ok
perera_lv_pqabse,exp4,1000,3,219.747237,375.0,11.0,ok
perera_lv_pqabse,exp4,1000,4,219.733217,375.0,11.0,ok
perera_lv_pqabse,exp4,1000,5,219.947562,375.0,11.0,ok
perera_lv_pqabse,exp4,1000,6,220.153957,375.0,11.0,ok
perera_lv_pqabse,exp4,1000,7,219.770098,375.0,11.0,ok
perera_lv_pqabse,exp4,1000,8,219.922652,375.0,11.0,ok
perera_lv_pqabse,exp4,1000,9,220.106158,375.0,11.0,ok
perera_lv_pqabse,exp4,1000,10,219.762999,375.0,11.0,ok
