scheme,experiment,variable_value,run_id,primary_metric,secondary_metric_1,secondary_metric_2,secondary_metric_3,status
perera_lv_pqabse,exp3,3,1,4.522077,3,0,0,ok
perera_lv_pqabse,exp3,3,2,4.025558,3,0,0,ok
perera_lv_pqabse,exp3,3,3,4.457063,3,0,96,ok
perera_lv_pqabse,exp3,3,4,4.185437,3,0,0,ok
perera_lv_pqabse,exp3,3,5,4.599677,3,0,0,ok
perera_lv_pqabse,exp3,3,6,3.617162,3,0,0,ok
perera_lv_pqabse,exp3,3,7,5.078219,3,0,3,ok
perera_lv_pqabse,exp3,3,8,4.974903,3,0,0,ok
perera_lv_pqabse,exp3,3,9,7.013112,3,0,3,ok
perera_lv_pqabse,exp3,3,10,6.257622,3,0,1,ok
perera_lv_pqabse,exp3,3,11,7.741044,3,0,0,ok
perera_lv_pqabse,exp3,3,12,6.269485,3,0,21,ok
perera_lv_pqabse,exp3,3,13,4.534208,3,0,0,ok
perera_lv_pqabse,exp3,3,14,5.576311,3,0,0,ok
perera_lv_pqabse,exp3,3,15,7.691221,3,0,0,ok
perera_lv_pqabse,exp3,3,16,5.595601,3,0,0,ok
perera_lv_pqabse,exp3,3,17,9.176523,3,0,4,ok
perera_lv_pqabse,exp3,3,18,6.387262,3,0,1,ok
perera_lv_pqabse,exp3,3,19,5.017822,3,0,0,ok
perera_lv_pqabse,exp3,3,20,8.502879,3,0,11,ok
perera_lv_pqabse,exp3,3,21,5.516600,3,0,0,ok
perera_lv_pqabse,exp3,3,22,7.519983,3,0,0,ok
perera_lv_pqabse,exp3,3,23,4.539288,3,0,0,ok
perera_lv_pqabse,exp3,3,24,5.479463,3,0,0,ok
perera_lv_pqabse,exp3,3,25,10.745072,3,0,0,ok
perera_lv_pqabse,exp3,3,26,4.658303,3,0,2,ok
perera_lv_pqabse,exp3,3,27,5.394525,3,0,5,ok
perera_lv_pqabse,exp3,3,28,6.820143,3,0,0,ok
perera_lv_pqabse,exp3,3,29,5.117893,3,0,0,ok
perera_lv_pqabse,exp3,3,30,5.211090,3,0,0,ok
