variable_value,primary_mean,primary_ci95,trapdoors_issued_mean,trapdoors_issued_ci95,cross_node_msgs_mean,cross_node_msgs_ci95,results_returned_mean,results_returned_ci95,n_runs
3,5.874185,0.618418,3.0,0.0,0.0,0.0,4.9,6.622838,30
